ad_archive_id,ads_count,page_name,body_text,display_format,page_like_count,total_active_time,start_date,end_date,duration_hours,media_mix,language
1478602580067890,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
777408668676905,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1858331568223747,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2077377349463760,10,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1229250602364578,10,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
852115254654537,10,Next-Level Speaking,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13223,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
865001329305133,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
823228246976404,8,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
717845417412799,8,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1458634001864468,8,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1352833603051134,8,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
826524166878509,8,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
881941814270104,8,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1622774508702888,8,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1608114343508298,8,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
848110854227112,8,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2083535579053490,8,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1742954513070013,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302208,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2164145550776770,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1884145232454246,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
4162704810662866,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1562406904937209,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
4149069865348788,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1562218221860603,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2108420676651091,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1140159311652294,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1347963740039494,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2008338363337166,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
808940115100019,10,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1577488256956829,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1887745712095255,10,Beyond Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,19293,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1544102136924365,10,Beyond Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,19293,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1763092214394987,10,Next-Level Speaking,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13223,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1167336272033067,10,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
888426760299388,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1358452352613322,10,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2412554532547749,9,Beyond Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,19293,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1329755531581421,10,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
769305166154247,10,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
805791659023195,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
820853100545622,6,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
781279618288478,6,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1089357963110219,6,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2672824779737265,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
874508308344398,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
857781783856141,6,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1969325217029516,6,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1405033787861087,6,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
839223345357664,10,Quranly,Find peace in Allah with AyahPath 🌙,VIDEO,730,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1293029572593258,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,404,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1214447327222418,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1122417796767065,10,Quranly,Find peace in Allah with AyahPath 🌙,IMAGE,730,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1145573027686833,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1383575150097790,10,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
640862385660967,10,Duomo,"🌱 The Bible isn’t just theory—it’s a guide for life.

✅ Apply God’s Word to daily choices
✅ Strengthen relationships with Biblical wisdom
✅ Face challenges with peace and clarity

Live your faith deeply—one lesson at a time.",VIDEO,39486,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
32149387254709157,6,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
700792765955153,10,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1837106733834421,10,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1159500346312841,10,Duomo,"🌱 The Bible isn’t just theory—it’s a guide for life.

✅ Apply God’s Word to daily choices
✅ Strengthen relationships with Biblical wisdom
✅ Face challenges with peace and clarity

Live your faith deeply—one lesson at a time.",VIDEO,39486,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1553150025813196,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
4026543254304309,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
779746181733269,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
821905727437051,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
25099153746390043,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1161262335544417,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
2189353991550383,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1321771763021850,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
821937257224810,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1181907937154053,3,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1481962979583540,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1324947628847938,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1316336166934440,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
2251458165323351,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
796161593177540,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1350162483480407,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1319449586894654,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1181742883851245,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2239640746555880,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1415457463422582,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1026821016240109,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1829824377901174,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1067099848765917,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
818911460776270,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1227224152576906,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1571024627418357,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1447562616333139,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
916678964853641,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1134888435293338,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1357575212666524,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2738528546504060,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1023893859867761,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
2037106037127092,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
837314509018828,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1352052992990295,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1388667059616963,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1205206518130352,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1193027072877062,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1342726214068150,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
9946694492121676,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
24998180279832252,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1127948292755974,6,Headway App,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1106787094625448,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
862812856698305,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
850144001000682,6,Headway App,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1519081079244261,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1552246815914288,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1170617937822490,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1698278534910676,4,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1807418583247146,6,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
3200329536799637,10,Headway App,"🥑 Holy Guacamole!
Become the most interesting person in the room! 👉",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1768415011228415,10,Headway App,"🥑 Holy Guacamole!
Become the most interesting person in the room! 👉",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1365576168256183,10,Headway App,"🚀 15 Minutes a Day Can Change Everything!
No time for books? No problem.
✅ Learn from bestselling books in just 15 minutes
✅ Read or listen like a podcast—anytime, anywhere
✅ Save key insights and apply them instantly
Upgrade your mind without rearranging your life.",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
709566295003129,10,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13029,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1165052291724207,10,Headway App,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1327772682380138,10,Headway App,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1503758920871315,10,Headway App,"🥑 Holy Guacamole!
Become the most interesting person in the room! 👉",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1454346622297557,10,Headway App,"🥑 Holy Guacamole!
Become the most interesting person in the room! 👉",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1208813521122527,10,Headway App,"🥑 Holy Guacamole!
Become the most interesting person in the room! 👉",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1512941159829637,10,Headway App,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",IMAGE,256158,0.0,2025-11-08 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1446546564142079,7,Wellbeing for Parents,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",VIDEO,240,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1190272373016877,7,Wellbeing for Parents,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",VIDEO,240,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
